;Date_Heure;Annee;Mois;Jour;saison_Automne;saison_Hiver;saison_Printemps;saison_Ete;Consommation;Production;Thermique;Nucleaire;Hydraulique_totale;Eolien;Solaire;Bioenergies;TMoy_(°C);TDelta_(°C);Vitesse_vent_a100m_(m/s);Rayonnement_solaire_global_(W/m2);Pression au niveau mer;Variation de pression en 3 heures;Vitesse du vent moyen 10 mn;Humidité;Nebulosité totale;Pression station;Variation de pression en 24 heures;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Température (°C);Température minimale sur 12 heures (°C);Température maximale sur 12 heures (°C);Température minimale du sol sur 12 heures (en °C);Parc_nucleaire_(MW);Parc_thermique_(MW);Parc_hydraulique_(MW);Parc_eolien_(MW);Parc_solaire_(MW);Parc_bioenergies_(MW);Parc_total;Blackout
1819;2017-12-25 00:00:00+00:00;2017;12;25;0;1;0;0;4840.729166666667;5213.017361111111;271.83680555555554;4169.043402777777;237.41493055555554;407.4270833333333;31.03472222222222;96.26041666666667;6.1575;6.140833333333333;7.784626736111111;44.20645833333333;101996.28760416668;-195.51802083333334;4.444583333333333;88.04510416666666;91.1278125;100031.35583333333;-1134.985625;0.6391666666666667;0.0;0.0;0.007083333333333332;0.05729166666666666;0.007083333333333332;0.007083333333333332;0.007083333333333332;5.5246875;5.5246875;5.5246875;5.5246875;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1820;2017-12-26 00:00:00+00:00;2017;12;26;0;1;0;0;5262.256944444444;5523.951388888889;272.7552083333333;4118.446180555556;325.328125;684.3194444444445;27.890625;95.21180555555556;6.3525;5.851666666666667;8.876059027777778;40.59052083333333;100630.28364583333;-198.16583333333335;5.696458333333333;82.5815625;84.44489583333333;98704.23666666666;-1327.8567708333333;1.0961458333333334;0.0;0.0;0.22270833333333334;0.7863541666666667;0.22270833333333334;0.22270833333333334;0.22270833333333334;6.928541666666667;6.928541666666667;6.928541666666667;6.928541666666667;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1821;2017-12-27 00:00:00+00:00;2017;12;27;0;1;0;0;5491.574652777777;5844.378472222223;334.92534722222223;4258.295138888889;424.2326388888889;708.5798611111111;24.40277777777778;93.94270833333333;5.46;3.9591666666666665;9.42987847222222;37.36239583333334;99294.51208333333;54.13458333333333;7.0252083333333335;80.08364583333334;86.6640625;97387.15250000001;-1315.5651041666667;1.2280208333333333;0.0;0.0;0.22125;0.8207291666666667;0.22125;0.22125;0.22125;5.623645833333334;5.623645833333334;5.623645833333334;5.623645833333334;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1822;2017-12-28 00:00:00+00:00;2017;12;28;0;1;0;0;5773.951388888889;5847.145833333333;475.99305555555554;4402.993055555556;547.1805555555555;291.00347222222223;35.473958333333336;94.50173611111111;3.0566666666666666;6.171666666666667;9.402881944444445;49.42583333333333;100612.53635416666;128.21645833333332;3.704479166666667;78.2153125;62.990520833333335;98663.6734375;1275.8039583333332;0.9385416666666667;0.0;0.0;0.004791666666666673;0.04604166666666666;0.004791666666666673;0.004791666666666673;0.004791666666666673;2.9397916666666664;2.9397916666666664;2.9397916666666664;2.9397916666666664;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1823;2017-12-29 00:00:00+00:00;2017;12;29;0;1;0;0;5784.763888888889;6038.322916666667;411.4947916666667;4404.291666666667;513.8854166666666;597.1041666666666;15.828125;95.71875;5.389166666666667;10.666666666666666;9.780720486111111;29.665000000000003;101002.75864583332;11.090833333333334;5.1403125;84.69333333333333;83.44270833333333;99055.0053125;394.38958333333335;1.1419791666666665;0.0;0.0;0.20583333333333334;0.5430208333333333;0.20583333333333334;0.20583333333333334;0.19541666666666668;5.113958333333333;5.113958333333333;5.113958333333333;5.113958333333333;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1824;2017-12-30 00:00:00+00:00;2017;12;30;0;1;0;0;4978.907986111111;5722.635416666667;223.06944444444446;4068.878472222222;489.5677083333333;817.8715277777778;25.536458333333332;97.71180555555556;10.059166666666666;7.529166666666667;10.90453125;21.419895833333335;101122.62229166666;48.45302083333333;6.9696875;86.451875;94.45927083333333;99218.74177083332;163.701875;1.23375;0.0;0.0;0.26062499999999994;0.9495833333333332;0.26062499999999994;0.26062499999999994;0.26062499999999994;11.1334375;11.1334375;11.1334375;11.1334375;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1825;2017-12-31 00:00:00+00:00;2017;12;31;0;1;0;0;4630.397569444444;5195.899305555556;220.08854166666666;3575.203125;436.2708333333333;827.1180555555555;39.810763888888886;97.40798611111111;11.026666666666666;6.399166666666667;10.737682291666665;41.22770833333333;101097.07104166667;-59.517395833333325;6.8396875;79.17083333333333;86.06510416666667;99190.42791666667;-27.24010416666667;0.8430208333333333;0.0;0.0;0.08708333333333333;0.3521875;0.08708333333333333;0.08708333333333333;0.08708333333333333;10.928125000000001;10.928125000000001;10.928125000000001;10.928125000000001;5260.833333333333;1525.8333333333333;2107.5;1124.1666666666667;625.9166666666666;158.5;10802.75;True
1826;2018-01-01 00:00:00+00:00;2018;1;1;0;1;0;0;4690.71875;4926.664930555556;220.01041666666666;3275.3072916666665;503.33506944444446;811.4791666666666;26.272569444444443;90.26041666666667;8.094166666666666;4.390833333333333;9.859348958333333;33.676875;101095.15572916667;49.22770833333333;7.347291666666667;78.40552083333334;78.5815625;99168.7284375;-22.853854166666668;1.0317708333333333;0.0;0.0;0.25416666666666665;0.9323958333333334;0.25416666666666665;0.25416666666666665;0.25416666666666665;8.1846875;8.1846875;8.1846875;8.1846875;5260.833333333333;1481.75;2107.6666666666665;1254.1666666666667;700.8333333333334;166.91666666666666;10972.166666666666;True
1827;2018-01-02 00:00:00+00:00;2018;1;2;0;1;0;0;5262.967013888889;6036.973958333333;270.2638888888889;4386.626736111111;674.7395833333334;597.0190972222222;20.192708333333332;88.13194444444444;9.4525;7.974166666666666;8.625260416666666;25.194583333333334;101681.28666666667;-4.6665625;5.301145833333333;83.93104166666666;87.1753125;99749.58927083334;581.39375;1.16625;0.0;0.0;0.055729166666666656;0.23614583333333336;0.055729166666666656;0.055729166666666656;0.055729166666666656;8.528125;8.528125;8.528125;8.528125;5260.833333333333;1481.75;2107.6666666666665;1254.1666666666667;700.8333333333334;166.91666666666666;10972.166666666666;True
1828;2018-01-03 00:00:00+00:00;2018;1;3;0;1;0;0;5315.269097222223;6167.921875;226.015625;4381.154513888889;636.0798611111111;817.7604166666666;20.02777777777778;86.88368055555556;10.5925;6.105833333333334;9.300494791666667;39.6903125;101141.655625;-11.739583333333334;8.84125;78.25739583333333;91.0990625;99236.68520833334;-512.8642708333333;1.0027083333333333;0.0;0.0;0.25427083333333333;0.7982291666666668;0.25427083333333333;0.25427083333333333;0.25427083333333333;10.826979166666668;10.826979166666668;10.826979166666668;10.826979166666668;5260.833333333333;1481.75;2107.6666666666665;1254.1666666666667;700.8333333333334;166.91666666666666;10972.166666666666;True
1829;2018-01-04 00:00:00+00:00;2018;1;4;0;1;0;0;5261.086805555556;6192.857638888889;233.70138888888889;4400.407986111111;696.9114583333334;750.1666666666666;20.49652777777778;91.17361111111111;11.169166666666666;5.9975;8.319861111111111;21.56489583333333;100788.52552083334;-76.21302083333333;7.405729166666666;86.09270833333333;95.04260416666666;98898.975;-336.258125;1.333125;0.0;0.0;0.3602083333333333;1.1697916666666666;0.3602083333333333;0.3602083333333333;0.3602083333333333;11.583020833333332;11.583020833333332;11.583020833333332;11.583020833333332;5260.833333333333;1481.75;2107.6666666666665;1254.1666666666667;700.8333333333334;166.91666666666666;10972.166666666666;True
1830;2018-01-05 00:00:00+00:00;2018;1;5;0;1;0;0;5194.524305555556;6011.064236111111;282.109375;4462.182291666667;712.875;435.1666666666667;28.895833333333332;89.83506944444444;9.796666666666667;5.012499999999999;8.440182291666666;37.71854166666667;100361.564375;-36.57958333333333;4.401354166666667;84.69010416666667;88.67114583333334;98468.03197916667;-431.873125;0.9763541666666666;0.0;0.0;0.11947916666666665;0.46291666666666664;0.11947916666666665;0.11947916666666665;0.11947916666666665;9.639895833333334;9.639895833333334;9.639895833333334;9.639895833333334;5260.833333333333;1481.75;2107.6666666666665;1254.1666666666667;700.8333333333334;166.91666666666666;10972.166666666666;True
